5919 3
4.529831 7.7452393 0.24659729 
4.5992584 7.711731 0.22505188 
4.6591187 7.6518707 0.27772522 
4.7572784 7.570465 0.30645752 
4.8434753 7.4531555 0.33998108 
4.953598 7.3190765 0.4118042 
4.9583893 7.2783813 0.4524994 
5.0661316 7.182602 0.5051727 
5.1571045 7.091629 0.4908142 
5.2480927 7.0102234 0.62249756 
5.3055573 6.969528 0.6775665 
5.319916 6.9001007 0.7398071 
5.4132843 6.9288177 0.7805176 
5.451599 6.87854 0.8164215 
5.55455 6.8019257 0.802063 
5.590454 6.7444763 0.6081238 
5.664688 6.7181396 0.49560547 
5.7819977 6.617584 0.3543396 
5.8562164 6.605606 0.07661438 
5.920868 6.550537 -0.06703186 
5.973526 6.514633 0.0 
6.0812683 6.5864563 -0.02154541 
6.272812 6.588852 0.0287323 
6.325485 6.54335 0.13647461 
6.430832 6.538574 0.20350647 
6.4882812 6.574478 0.21788025 
6.598419 6.5529327 0.34477234 
6.7851715 6.502655 0.3327942 
6.9431915 6.459564 0.3327942 
7.0820465 6.3949127 0.296875 
7.1371155 6.2368927 0.3040619 
7.254425 6.0573273 0.30166626 
7.347809 5.846649 0.3136444 
7.3621674 5.6622925 0.25138855 
7.328659 5.6024323 0.21069336 
7.3190765 5.379776 0.07661438 
7.2161255 5.178665 -0.0095825195 
7.151474 5.039795 -0.21786499 
7.103592 4.960785 -0.26097107 
7.1203613 4.984726 -0.31124878 
7.086838 4.9296722 -0.10055542 
7.1299286 4.9464264 0.04548645 
7.1778107 4.8961487 0.22984314 
7.2400665 4.886566 0.4237671 
7.27359 4.905716 0.41419983 
7.323868 4.8746033 0.52433777 
7.4292145 4.8746033 0.47406006 
7.5130005 4.855438 0.53630066 
7.7021484 4.7572784 0.4046173 
7.7500305 4.6591187 0.375885 
7.967911 4.5274353 0.2633667 
8.149857 4.355057 0.19871521 
8.18338 4.2784424 0.06465149 
8.370132 4.122818 -0.03112793 
8.470688 3.9719849 -0.08140564 
8.506592 3.8642426 -0.24180603 
8.511383 3.7277832 -0.23703003 
8.485046 3.5841217 -0.33039856 
8.463501 3.447647 -0.37109375 
8.370132 3.3662567 -0.4189911 
8.269577 3.315979 -0.39743042 
8.298309 3.1651459 -0.51475525 
8.391678 3.0526123 -0.5315094 
8.451538 2.9233246 -0.55545044 
8.559265 2.7940369 -0.5506592 
8.67659 2.5905304 -0.4405365 
8.717285 2.4779968 -0.3902588 
8.827423 2.331955 -0.27293396 
8.865723 2.217041 -0.3423767 
8.91362 2.1045074 -0.27053833 
8.963898 2.003952 -0.33998108 
9.095566 1.948883 -0.24659729 
9.15303 1.8363495 -0.25378418 
9.277527 1.7094574 -0.27053833 
9.375702 1.6184845 -0.21069336 
9.497803 1.5227203 -0.1484375 
9.473862 1.4341278 -0.05027771 
9.545685 1.4437103 0.04548645 
9.605545 1.4221649 0.05506897 
9.691727 1.3503265 0.04788208 
9.756378 1.3407593 -0.04069519 
9.758774 1.2641449 -0.18675232 
9.840164 1.1683807 -0.30645752 
9.993393 0.9816284 -0.2346344 
10.036499 0.802063 -0.17956543 
10.194504 0.58418274 -0.1197052 
10.271133 0.39744568 -0.01675415 
10.235214 0.22505188 0.07901001 
10.168182 0.16041565 0.18914795 
9.957489 0.2561798 0.15802002 
9.701309 0.39265442 0.13887024 
9.576813 0.5458832 0.08859253 
9.495407 0.588974 0.18675232 
9.538498 0.6201019 0.296875 
9.677368 0.64404297 0.2561798 
9.854538 0.5554657 0.29449463 
10.046066 0.46687317 0.3423767 
10.213669 0.34477234 0.31843567 
10.357315 0.20111084 0.1771698 
10.443512 0.12689209 0.15562439 
10.587158 0.03591919 0.07421875 
10.721237 -0.05744934 -0.10774231 
10.8289795 -0.1197052 -0.3423767 
10.864883 -0.25378418 -0.49320984 
10.89122 -0.36869812 -0.6823425 
10.963043 -0.45968628 -0.8164215 
10.977417 -0.5674286 -0.7733307 
10.9127655 -0.6105194 -0.8451538 
10.821793 -0.58657837 -0.82839966 
10.709259 -0.5793915 -0.64164734 
10.632645 -0.58418274 -0.41419983 
10.553635 -0.51475525 -0.28730774 
10.438721 -0.40940857 -0.03112793 
10.405197 -0.39024353 0.20350647 
10.374069 -0.27293396 0.371109 
10.352524 -0.24180603 0.60095215 
10.342957 -0.23223877 0.87628174 
10.409988 -0.29447937 0.94810486 
10.587158 -0.4165802 0.9816284 
10.795456 -0.55545044 0.94810486 
10.996567 -0.6248779 0.82839966 
11.085159 -0.72543335 0.6799469 
11.0707855 -0.8451538 0.55784607 
11.061218 -0.99598694 0.38546753 
11.082764 -1.1731567 0.28970337 
11.054031 -1.261734 0.20829773 
11.058823 -1.3144073 0.19871521 
11.089935 -1.3120117 0.16041565 
11.121063 -1.3263855 0.22744751 
11.111496 -1.4341278 0.13647461 
11.197678 -1.4341278 0.10774231 
11.18811 -1.4077911 0.15083313 
11.171341 -1.4532776 0.15562439 
11.130646 -1.4125824 0.15562439 
11.097122 -1.4341278 0.07182312 
11.03009 -1.3814545 0.08140564 
10.931931 -1.3503265 0.05506897 
10.89122 -1.364685 0.0095825195 
10.795456 -1.371872 0.05027771 
10.809814 -1.3575134 0.10295105 
10.790665 -1.4125824 0.13168335 
10.855316 -1.359909 0.19392395 
10.884048 -1.2904663 0.2633667 
10.867279 -1.3191986 0.39265442 
10.843338 -1.3503265 0.35673523 
10.79306 -1.3934174 0.40701294 
10.838547 -1.4580688 0.39982605 
10.903198 -1.5873566 0.47166443 
10.934326 -1.6256561 0.46447754 
10.910385 -1.7333984 0.5171509 
10.845734 -1.7812805 0.50756836 
10.821793 -1.7597351 0.58418274 
10.771515 -1.8076172 0.6943207 
10.788269 -1.771698 0.7254486 
10.745178 -1.7621307 0.76374817 
10.697296 -1.8100128 0.79966736 
10.591949 -1.7740936 0.8164215 
10.460266 -1.7190399 0.8379669 
10.39563 -1.6543884 0.7517853 
10.49379 -1.6256561 0.73023987 
10.517731 -1.5179138 0.5602417 
10.4578705 -1.4436951 0.52433777 
10.390839 -1.3287811 0.45729065 
10.338165 -1.3096313 0.33039856 
10.304642 -1.2665253 0.28730774 
-0.4524994 9.782715 1.3215942 
-0.45489502 9.691727 1.4173737 
-0.43574524 9.600754 1.3575134 
-0.4118042 9.619904 1.3790588 
-0.3902588 9.595963 1.3934326 
-0.39982605 9.624695 1.1970978 
-0.39505005 9.718063 0.99838257 
-0.33998108 9.7444 0.81881714 
-0.32081604 9.775528 0.71347046 
-0.23942566 9.842575 0.48602295 
-0.36871338 9.890457 0.7158661 
-0.38067627 9.830597 0.8523407 
-0.39982605 9.849747 0.8164215 
-0.5171509 9.914398 0.86190796 
-0.5482788 9.866516 1.0103607 
-0.4908142 9.916794 1.0271149 
-0.48362732 9.888062 1.1659698 
-0.5626373 9.998184 1.1635895 
-0.6177063 9.950302 1.06781 
-0.5027771 9.952698 1.0941467 
-0.4237671 9.928757 1.1013336 
-0.4692688 9.873688 1.3503265 
-0.45489502 9.818619 1.3383636 
-0.5027771 9.832993 1.3263855 
-0.52911377 9.844955 1.2378082 
-0.40222168 9.832993 1.1875305 
-0.45729065 9.777924 1.3934326 
-0.36871338 9.708496 1.4365234 
-0.3471527 9.737228 1.3623047 
-0.375885 10.201691 1.2066803 
-0.6081238 10.180145 1.4437103 
-0.37109375 10.074799 1.6304474 
-0.0143585205 9.866516 1.6591797 
0.21786499 9.751587 1.6807251 
0.28970337 9.624695 1.7621307 
0.27772522 9.622299 1.8650818 
0.09336853 9.698914 1.6496124 
-0.15562439 9.777924 1.6208801 
-0.15802002 9.825806 1.5251007 
0.0143585205 9.926361 1.391037 
0.22265625 9.938339 1.2186432 
0.3543396 9.983826 1.019928 
0.3423767 9.986221 0.89064026 
0.38786316 9.976639 0.7685394 
0.44293213 9.983826 0.6751709 
0.4692688 9.856934 0.6272888 
0.41419983 9.742004 0.52433777 
0.5195465 9.720459 0.43814087 
0.6105194 9.64624 0.47644043 
0.6607971 9.607941 0.39982605 
0.667984 9.564835 0.31124878 
0.6248932 9.557663 0.16281128 
0.6105194 9.507385 0.05267334 
0.7110748 9.524139 0.07421875 
0.7302246 9.533722 0.10534668 
0.8140259 9.519348 0.07661438 
0.8044586 9.502594 0.19871521 
0.9361267 9.481049 0.29449463 
1.0845795 9.435547 0.4118042 
1.1420288 9.471466 0.6368561 
1.2425842 9.48822 0.7589569 
1.3383636 9.509781 0.9145813 
1.4029999 9.497803 1.1252747 
1.470047 9.461884 1.2497711 
1.4365234 9.423584 1.3431549 
1.4413147 9.380493 1.3647003 
1.474823 9.26796 1.1994934 
1.4484863 9.155426 1.122879 
1.3431549 9.002197 0.94810486 
1.5562286 8.935165 0.7445984 
1.6735535 8.892075 0.6033325 
1.8531189 8.786728 0.4692688 
2.0542297 8.741241 0.34477234 
2.1691437 8.748413 0.19631958 
2.3271637 8.710114 0.26576233 
2.525879 8.760391 0.35913086 
2.6551666 8.827423 0.39744568 
2.7413635 8.884888 0.5171509 
2.858673 8.892075 0.6823425 
2.841919 8.916016 0.71347046 
2.8515015 8.858551 0.6464386 
2.956833 8.8441925 0.6895294 
3.016693 8.875305 0.6248932 
3.1555634 8.904037 0.6392517 
3.114853 8.91362 0.6871338 
3.1842957 8.899246 0.7254486 
3.157959 8.633499 0.8523407 
2.9257202 9.148254 1.0773926 
2.9544525 9.356552 0.89064026 
3.3542786 9.39006 0.66319275 
3.8115692 9.078812 0.3256073 
4.005493 8.693344 0.19154358 
3.93367 8.441956 -0.06942749 
3.770874 8.36055 -0.1197052 
3.636795 8.336609 -0.18435669 
3.7325592 8.252823 -0.21069336 
3.8522644 8.169022 -0.13647461 
3.957611 8.063675 -0.06942749 
4.0892944 7.9559326 0.0023956299 
4.2089996 7.8960876 0.14604187 
4.378998 7.7452393 0.39982605 
4.4891357 7.68779 0.52194214 
4.651932 7.6111755 0.53630066 
4.718979 7.6039886 0.5458832 
4.7093964 7.5489197 0.5410919 
4.711792 7.515396 0.4692688 
4.699814 7.5393524 0.39505005 
4.7812195 7.5489197 0.296875 
4.9248657 7.5130157 0.23942566 
5.0541534 7.560898 0.20111084 
5.130768 7.58963 0.18435669 
5.240906 7.6542664 0.1197052 
5.458786 7.783554 0.13407898 
5.6263733 7.728485 0.14364624 
5.767639 7.68779 0.1771698 
5.925644 7.7021484 0.17237854 
5.932831 7.6303253 0.07901001 
6.023819 7.6279297 -0.01675415 
6.1722565 7.5082245 -0.04309082 
6.272812 7.4387817 0.04788208 
6.375763 7.376541 0.16041565 
6.416458 7.3071136 0.18675232 
6.5050507 7.2400665 0.22744751 
6.557724 7.1251526 0.40701294 
6.6032104 7.0150146 0.47644043 
6.629547 6.952759 0.5482788 
6.665451 6.8569946 0.60095215 
6.775589 6.732498 0.60572815 
6.7707977 6.6510925 0.66319275 
6.842636 6.5481415 0.6368561 
6.9072723 6.4044952 0.52433777 
6.9623413 6.2392883 0.4812317 
6.9360046 6.1100006 0.38067627 
6.95755 5.877762 0.21788025 
6.945572 5.7532654 0.15562439 
6.9862823 5.6982117 0.09815979 
6.914459 5.5521545 -0.04788208 
6.9288177 5.47554 -0.17956543 
6.964737 5.391739 -0.3184204 
6.926422 5.3654175 -0.48362732 
6.8689575 5.293579 -0.6871338 
6.81868 5.233734 -0.7302246 
6.861786 5.240906 -0.79008484 
6.914459 5.1762695 -0.667984 
7.0820465 5.1355743 -0.5482788 
7.2592163 5.1451416 -0.33998108 
7.3047028 5.1379547 -0.21308899 
7.5321655 5.147537 0.01914978 
7.6039886 5.0924683 0.12449646 
7.656662 5.0661316 0.17956543 
7.7189026 4.9751587 0.08140564 
7.7189026 4.8793945 0.07901001 
7.7500305 4.8123474 0.0047912598 
7.721298 4.6902466 -0.0143585205 
7.8410034 4.5489807 -0.11491394 
7.9248047 4.402939 -0.16758728 
7.970291 4.177887 -0.08140564 
8.00621 3.9624023 -0.12449646 
8.111557 3.7732697 -0.11730957 
8.185776 3.6032715 -0.12689209 
8.212112 3.315979 -0.16041565 
8.1809845 3.157959 -0.12210083 
8.02536 3.0286713 -0.1771698 
7.960724 2.9544525 -0.10534668 
7.9319916 2.806015 -0.06703186 
7.970291 2.70784 0.01914978 
7.989456 2.6623535 0.12928772 
7.991852 2.5546112 0.28012085 
8.0469055 2.4468842 0.31124878 
8.049301 2.3966064 0.4118042 
8.128311 2.2266083 0.3136444 
8.28154 2.0446472 0.27293396 
8.413223 1.8555145 0.22984314 
8.449142 1.6615753 0.10295105 
8.461105 1.4796143 0.06225586 
8.508987 1.4006195 -0.03591919 
8.734055 1.2162628 0.0 
8.87291 1.0678253 -0.06463623 
8.985443 0.91937256 -0.1771698 
9.057266 0.91937256 -0.29447937 
9.083603 0.8595276 -0.23942566 
9.07402 0.8379669 -0.18914795 
9.006989 0.81881714 -0.09815979 
8.949524 0.76374817 0.06225586 
9.028534 0.6560211 0.30645752 
9.018951 0.533905 0.37828064 
9.093185 0.48841858 0.5315094 
9.026138 0.4405365 0.5195465 
9.016571 0.34716797 0.4046173 
9.038116 0.33758545 0.28012085 
9.167404 0.2753296 0.19154358 
9.356537 0.18196106 -0.01914978 
9.562439 0.011978149 -0.06703186 
9.765945 -0.13645935 -0.18435669 
9.938339 -0.16758728 -0.18435669 
10.038895 -0.32081604 -0.1771698 
10.151413 -0.42616272 -0.15802002 
10.307037 -0.4955902 -0.10774231 
10.393234 -0.6105194 -0.10774231 
10.465057 -0.67755127 -0.04788208 
10.462662 -0.7374115 -0.11491394 
10.455475 -0.8786621 -0.09336853 
10.424362 -0.9337311 -0.08857727 
10.364502 -0.9337311 -0.13168335 
10.386047 -0.9911957 -0.04548645 
10.386047 -1.1156921 -0.06225586 
10.503357 -1.2282257 0.11730957 
10.618286 -1.261734 0.13407898 
10.776306 -1.2449799 0.29927063 
10.939102 -1.2976532 0.48602295 
11.092331 -1.3383484 0.5315094 
11.281479 -1.335968 0.5913696 
11.360489 -1.3455353 0.5698242 
11.394012 -1.3239899 0.47406006 
11.36528 -1.3215942 0.34477234 
11.394012 -1.3431396 0.16281128 
11.396408 -1.3239899 0.04788208 
11.434708 -1.3862457 -0.15802002 
11.458649 -1.4724274 -0.27053833 
11.504135 -1.5107422 -0.33758545 
11.602295 -1.5753784 -0.45729065 
11.599915 -1.5562286 -0.44293213 
11.473022 -1.5729828 -0.37348938 
11.46344 -1.6184692 -0.2753296 
11.30542 -1.6304474 -0.08140564 
11.28627 -1.7238159 0.06703186 
11.164169 -1.6974792 0.38546753 
11.051636 -1.6304474 0.6201019 
10.979813 -1.711853 0.8379669 
10.943893 -1.8052216 0.8451538 
10.900803 -1.8938141 0.9911957 
10.876862 -1.8986053 1.019928 
10.838547 -1.9105682 1.1683655 
10.953476 -1.9249268 1.312027 
11.085159 -1.7932587 1.2186432 
11.26712 -1.6807251 0.98880005 
11.2838745 -1.7070618 0.9098053 
11.24556 -1.8435364 0.82839966 
11.20726 -1.9201508 0.84754944 
11.152191 -1.9752197 0.7757263 
11.149796 -1.984787 0.7805176 
11.044449 -1.8602905 0.723053 
10.927139 -1.747757 0.7852936 
-0.3615265 9.550476 1.2402039 
-0.4333496 9.629486 1.371872 
-0.42616272 9.710892 1.5514374 
-0.45010376 9.615112 1.7956543 
-0.4740448 9.533722 1.8626862 
-0.45729065 9.545685 1.7932587 
-0.5386963 9.485825 1.7932587 
-0.48362732 9.536102 1.6711578 
-0.49320984 9.493011 1.6376343 
-0.42855835 9.495407 1.5346832 
-0.38786316 9.543289 1.5203247 
-0.33758545 9.543289 1.4844055 
-0.36871338 9.54808 1.5322876 
-0.4333496 9.531326 1.5825653 
-0.4189911 9.536102 1.5897522 
-0.36631775 9.514557 1.6711578 
-0.40701294 9.5720215 1.656784 
-0.36871338 9.56723 1.6950989 
-0.34954834 9.569626 1.7357941 
-0.36871338 9.509781 1.7717133 
-0.35913086 9.588776 1.6831207 
-0.3830719 9.56723 1.6448212 
-0.46687317 9.622299 1.5801697 
-0.45968628 9.543289 1.4891968 
-0.48602295 9.540894 1.5227203 
-0.50756836 9.509781 1.4437103 
-0.45968628 9.538498 1.4868011 
-0.45729065 9.550476 1.4029999 
-0.3830719 9.581604 1.414978 
-0.35673523 9.545685 1.4269409 
-0.35194397 9.600754 1.493988 
-0.31843567 9.56723 1.4963837 
-0.29447937 9.562439 1.5011597 
-0.2633667 9.560059 1.5251007 
-0.21069336 9.533722 1.5155334 
-0.2633667 9.581604 1.5610199 
-0.28970337 9.569626 1.5011597 
-0.3136444 9.576813 1.529892 
-0.31124878 9.653427 1.4556732 
-0.2633667 9.703705 1.498764 
-0.22505188 9.710892 1.4221497 
-0.2059021 9.777924 1.498764 
-0.23223877 9.789902 1.498764 
-0.18675232 9.861725 1.4293365 
-0.1484375 9.885666 1.4413147 
-0.13407898 9.897629 1.4724426 
-0.08380127 9.873688 1.4628601 
-0.07901001 9.818619 1.4077911 
-0.06225586 9.797073 1.3958282 
-0.0574646 9.777924 1.391037 
-0.02394104 9.682159 1.3982086 
-0.0143585205 9.631882 1.2449799 
0.0071868896 9.62709 1.3096313 
0.06463623 9.574417 1.3072357 
0.04788208 9.595963 1.3407593 
0.04788208 9.540894 1.2976532 
0.09815979 9.545685 1.3383636 
0.13647461 9.536102 1.414978 
0.17477417 9.509781 1.4245453 
0.22744751 9.481049 1.3886414 
0.25138855 9.471466 1.3144226 
0.22265625 9.507385 1.3144226 
0.30166626 9.497803 1.3000488 
0.28730774 9.574417 1.1611938 
0.3423767 9.564835 1.0486603 
0.42138672 9.560059 0.9026184 
0.4237671 9.655823 0.77093506 
0.47644043 9.62709 0.7182617 
0.4692688 9.624695 0.6464386 
0.44293213 9.64624 0.5530548 
0.4405365 9.639053 0.5602417 
0.48841858 9.66301 0.4812317 
0.4333496 9.617508 0.5051727 
0.4477234 9.674973 0.52671814 
0.44532776 9.603149 0.55067444 
0.4405365 9.648636 0.5315094 
0.45489502 9.536102 0.5770111 
0.5027771 9.524139 0.68473816 
0.50038147 9.524139 0.7254486 
0.52433777 9.473862 0.802063 
0.5602417 9.500198 0.83317566 
0.66319275 9.483444 0.8954315 
0.70150757 9.42598 0.87867737 
0.79966736 9.42598 0.90740967 
0.8451538 9.4331665 0.93374634 
0.9026184 9.478653 0.8738861 
1.0127411 9.483444 0.826004 
1.0965424 9.481049 0.7852936 
1.0606384 9.502594 0.7972717 
1.0893555 9.46907 0.67277527 
1.1827393 9.497803 0.63446045 
1.1635895 9.461884 0.58418274 
1.2617493 9.457108 0.5793915 
1.2473755 9.385269 0.59376526 
1.233017 9.334991 0.60095215 
1.2689209 9.282318 0.667984 
1.3144226 9.18895 0.6823425 
1.3144226 9.162613 0.60095215 
1.3766632 9.198532 0.7374115 
1.470047 9.131485 0.52194214 
1.572998 9.085999 0.43574524 
1.6591797 9.014175 0.41419983 
1.7022705 8.968689 0.21308899 
1.7717133 8.954315 0.05506897 
1.821991 8.925583 -0.02154541 
1.8842316 8.841797 0.08380127 
1.8986053 8.911224 0.08380127 
1.9895782 8.942352 0.04788208 
2.0661926 8.906433 0.19154358 
2.1404114 8.89447 0.25378418 
2.2577362 8.860947 0.33998108 
2.466034 8.868134 0.46447754 
2.604889 8.796295 0.45729065 
2.7222137 8.738846 0.4189911 
2.8921967 8.731659 0.24421692 
2.9281158 8.7651825 0.28970337 
3.031067 8.719681 0.28012085 
3.0142975 8.702927 0.33758545 
3.0071106 8.69574 0.35194397 
2.9041595 8.681381 0.4189911 
2.9424744 8.623917 0.49320984 
3.0765533 8.509003 0.48362732 
3.265686 8.489838 0.5051727 
3.3614655 8.36055 0.48362732 
3.4213104 8.374924 0.5793915 
3.5913086 8.236053 0.5817871 
3.636795 8.300705 0.5793915 
3.7110138 8.274368 0.39505005 
3.7301636 8.192963 0.3136444 
3.818756 8.116348 0.38786316 
3.916916 7.977478 0.34954834 
4.0701447 7.8889008 0.29927063 
4.201828 7.7883453 0.16041565 
4.266464 7.6303253 -0.011962891 
4.3694153 7.560898 -0.07421875 
4.50589 7.51062 -0.11013794 
4.639969 7.577652 -0.1197052 
4.850647 7.680603 -0.13887024 
4.944031 7.7380676 -0.0095825195 
5.130768 7.838623 -0.03591919 
5.183441 7.960724 0.08140564 
5.3223114 7.9798737 0.08140564 
5.439621 7.9559326 0.25138855 
5.4659576 7.953537 0.40940857 
5.6072235 7.9990387 0.4333496 
5.7173615 7.960724 0.4980011 
5.8849487 7.8960876 0.39744568 
6.033386 7.8122864 0.36871338 
6.1052094 7.7668 0.37348938 
6.1028137 7.7093353 0.375885 
6.150711 7.649475 0.4477234 
6.205765 7.534561 0.33518982 
6.3709717 7.462738 0.33518982 
6.5122223 7.290344 0.13407898 
6.574478 7.086838 -0.05267334 
6.6103973 6.9384003 -0.12928772 
6.5840607 6.770813 -0.2849121 
6.574478 6.6702576 -0.4333496 
6.7157288 6.502655 -0.4333496 
6.8641815 6.3661804 -0.39743042 
7.053314 6.2919617 -0.6009369 
7.2161255 6.1722565 -0.723053 
7.2759857 6.1339417 -0.69911194 
7.218521 6.059723 -0.6296692 
7.2089386 5.956772 -0.4908142 
7.1443024 6.0022736 -0.24180603 
7.0078278 5.8514404 -0.28012085 
6.9360046 5.736511 -0.20111084 
6.9790955 5.616806 -0.11491394 
6.993469 5.506668 -0.10295105 
7.1179657 5.2959747 0.0574646 
7.2017517 5.1690826 0.07421875 
7.3118896 4.9990997 0.03352356 
7.402878 4.9272766 0.16281128 
7.5752563 4.726166 0.14604187 
7.723694 4.6663055 0.08380127 
7.960724 4.647156 -0.06225586 
8.159439 4.6854553 -0.21308899 
8.346191 4.5825043 -0.38546753 
8.535324 4.522644 -0.4118042 
8.779541 4.64476 -0.29927063 
8.916 4.632782 -0.23703003 
8.956711 4.64476 -0.25857544 
9.028534 4.625595 -0.31604004 
9.038116 4.656723 -0.44770813 
9.052475 4.558563 -0.6296692 
9.2248535 4.4173126 -0.7445984 
9.217682 4.2592926 -0.8954315 
9.246414 4.067749 -0.9433136 
9.289505 3.8714294 -0.9505005 
9.320633 3.703827 -0.9624634 
9.406815 3.526657 -0.9145813 
9.332596 3.3375244 -0.885849 
9.222458 3.1555634 -0.72065735 
9.085999 3.0669708 -0.6033325 
8.820236 2.9903564 -0.4812317 
8.604767 2.9568481 -0.35913086 
8.418015 2.9017792 -0.33039856 
8.317459 2.8730469 -0.26097107 
8.24324 2.7653046 -0.19392395 
8.264786 2.7724915 -0.06942749 
8.274368 2.6695404 -0.14604187 
8.350983 2.6025085 -0.0909729 
8.32225 2.521103 -0.16758728 
8.422806 2.410965 -0.15322876 
8.513779 2.3511047 -0.292099 
8.628708 2.2816772 -0.39743042 
8.750809 2.2673187 -0.60572815 
8.796295 2.2266083 -0.74938965 
8.923187 2.2840729 -0.9528961 
8.975861 2.2050629 -1.0941467 
9.09079 2.1212616 -1.2066803 
9.222458 1.9895782 -1.2378082 
9.260773 1.8674774 -1.3790588 
9.217682 1.8028412 -1.3431396 
9.155426 1.8052368 -1.359909 
9.064453 1.6831207 -1.3383636 
9.093185 1.5658112 -1.3862457 
9.23204 1.4844055 -1.4006042 
9.284714 1.4748383 -1.2210388 
9.342178 1.3790588 -1.2306213 
9.351746 1.2282257 -1.1300659 
9.40921 1.1587982 -1.1444244 
9.253586 1.0678253 -1.06781 
9.160217 0.9313507 -1.0390778 
9.016571 0.9122009 -1.0127411 
8.858551 0.8643036 -0.9289551 
8.781937 0.83558655 -0.8666992 
8.710114 0.7733307 -0.84994507 
8.741226 0.7350311 -0.7445984 
8.827423 0.667984 -0.79966736 
8.858551 0.58657837 -0.74938965 
8.920792 0.5123596 -0.6105194 
9.004593 0.44293213 -0.5530548 
8.99501 0.47166443 -0.3615265 
9.07402 0.3830719 -0.2681427 
9.131485 0.25138855 -0.28730774 
9.117126 0.11732483 -0.14604187 
9.102753 0.05267334 -0.25138855 
9.160217 -0.01675415 -0.23703003 
9.234436 -0.10774231 -0.32081604 
9.318237 -0.14604187 -0.3327942 
9.411606 -0.2346344 -0.3423767 
9.617508 -0.32800293 -0.40222168 
9.873688 -0.43814087 -0.58418274 
10.151413 -0.4955902 -0.6655884 
10.357315 -0.57699585 -0.7876892 
10.496185 -0.64642334 -0.8954315 
10.639832 -0.6177063 -0.9337311 
10.769119 -0.67755127 -0.9744415 
11.034882 -0.7086792 -1.0343018 
11.2838745 -0.8283844 -1.0007782 
11.595123 -0.96725464 -1.0079651 
11.832138 -1.1324463 -0.9241638 
12.009323 -1.2713165 -0.964859 
12.03804 -1.4029999 -0.8427582 
12.157761 -1.5227051 -0.70150757 
12.088318 -1.5897522 -0.49560547 
12.061981 -1.6783295 -0.38786316 
11.937485 -1.7286072 -0.10774231 
11.920731 -1.747757 0.12689209 
11.777084 -1.7405853 0.4980011 
11.681305 -1.826767 0.63446045 
11.573578 -1.874649 0.7733307 
11.540054 -1.9416962 0.8738861 
11.480194 -1.9129639 0.93852234 
11.489777 -1.845932 0.96965027 
11.453857 -1.7357941 0.8044586 
11.468231 -1.6519928 0.45010376 
11.446686 -1.498764 0.33039856 
11.453857 -1.4317322 0.09098816 
11.425125 -1.3694763 -0.13647461 
11.40358 -1.3120117 -0.40222168 
11.439499 -1.3383484 -0.588974 
11.449066 -1.371872 -0.75416565 
11.540054 -1.6256561 -0.87628174 
11.669342 -1.5346832 -0.97683716 
11.750748 -1.3383484 -0.9241638 
11.678909 -1.2497711 -0.90501404 
11.604691 -1.233017 -0.94810486 
11.492172 -1.1468201 -0.86190796 
-0.22505188 9.983826 0.9433136 
-0.15322876 10.034103 1.1085205 
-0.1771698 9.928757 1.2210388 
-0.20829773 9.888062 1.1803436 
-0.30885315 9.799469 1.1085205 
-0.375885 9.749191 1.0582428 
-0.45729065 9.713287 1.0390778 
-0.3543396 9.703705 0.98880005 
-0.3615265 9.677368 1.0031738 
-0.36392212 9.7061 1.0558472 
-0.35194397 9.672577 1.063034 
-0.28970337 9.610336 1.2066803 
-0.2753296 9.679764 1.3072357 
-0.28012085 9.660614 1.3575134 
-0.22026062 9.658218 1.3263855 
-0.20350647 9.720459 1.2521667 
-0.30645752 9.722855 1.2904816 
-0.33758545 9.773132 1.280899 
-0.3471527 9.830597 1.2761078 
-0.3543396 9.871292 1.2378082 
-0.29927063 9.919189 1.3000488 
-0.26576233 9.959885 1.3862457 
-0.20829773 9.991013 1.4676514 
-0.16758728 10.0269165 1.5203247 
-0.12689209 10.055649 1.577774 
-0.15083313 10.141846 1.6232758 
-0.15322876 10.153809 1.6424255 
-0.22505188 10.04129 1.4796143 
-0.32081604 10.034103 1.493988 
-0.24420166 9.928757 1.4915924 
-0.15562439 9.859329 1.4389191 
-0.15562439 9.828201 1.4317322 
-0.20829773 9.773132 1.3575134 
-0.19392395 9.7300415 1.177948 
-0.18196106 9.682159 1.1085205 
-0.21786499 9.682159 1.0079651 
-0.2633667 9.713287 0.23223877 
-0.13887024 9.643845 0.3543396 
-0.03591919 9.524139 0.533905 
0.21069336 9.476257 0.70150757 
0.34954834 9.418793 0.9528961 
0.4620819 9.334991 1.2473755 
0.52671814 9.191345 1.5466614 
0.60572815 9.078812 1.7597351 
0.58418274 9.021362 1.7525635 
0.57221985 9.047699 1.790863 
0.61531067 8.987839 1.711853 
0.72784424 9.023758 1.5993347 
0.79966736 9.03093 1.5370789 
0.89782715 9.069244 1.4437103 
1.1061249 9.131485 1.3096313 
1.2402039 9.215286 1.1587982 
1.4269409 9.210495 1.1803436 
1.6448212 9.282318 1.1875305 
1.6903076 9.402039 1.2210388 
1.7357941 9.449921 1.2689209 
1.8243866 9.466675 1.2737122 
1.8267822 9.452316 1.2473755 
1.7022705 9.414001 1.3838501 
1.6424255 9.361328 1.3287811 
1.5370789 9.229645 1.3479309 
1.5011597 9.095581 1.2066803 
1.529892 9.002197 1.1492157 
1.6352386 8.892075 1.0462646 
